area,content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,long_l,short_l,FILE,PAGE,Category_ID,Category
8684064.0,0.23,0.0,1.0,0.0,0.0,False,True,False,False,0,18,0,0,True,True,False,False,False,False,518,536,CTX199400067A,16,4,Text-body
8670080.0,0.57,0.0,0.22,0.78,0.0,False,True,True,False,0,5,1,0,True,True,False,False,False,False,710,391,CTX199400067A,17,6,Figure-text
8682480.0,0.34,0.0,1.0,0.0,0.0,False,True,False,False,0,14,0,0,True,False,False,False,False,False,751,611,CTX199400067A,18,4,Text-body
8670080.0,0.23,0.0,0.99,0.0,0.01,False,True,False,True,0,12,0,1,True,False,False,False,False,False,376,444,CTX199400067A,19,1,Form
8682480.0,0.22,0.0,0.97,0.0,0.03,False,True,False,True,0,2,0,2,True,False,False,False,False,False,535,461,CTX199400067A,20,4,Text-body
8682480.0,0.03,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,False,False,False,False,False,411,455,CTX199400067A,21,1,Form
8670080.0,0.07,0.0,0.96,0.0,0.04,False,True,False,True,0,6,0,1,True,False,False,False,False,False,415,425,CTX199400067A,22,1,Form
8664975.0,0.04,0.0,0.94,0.0,0.06,False,True,False,True,0,3,0,1,True,False,False,False,False,False,461,543,CTX199400067A,23,1,Form
8664192.0,0.02,0.0,1.0,0.0,0.0,False,True,False,False,0,3,0,0,True,False,False,False,False,False,385,267,CTX199400067A,24,1,Form
8706420.0,0.09,0.0,0.97,0.0,0.03,False,True,False,True,0,6,0,1,True,False,False,False,False,False,365,308,CTX199400067A,25,1,Form
8696484.0,0.15,0.0,0.97,0.0,0.03,False,True,False,True,0,11,0,2,True,False,False,False,False,False,466,488,CTX199400067A,26,1,Form
8682480.0,0.01,0.0,1.0,0.0,0.0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,434,430,CTX199400067A,27,1,Form
8670080.0,0.09,0.0,0.95,0.0,0.05,False,True,False,True,0,5,0,2,True,False,False,False,False,False,370,362,CTX199400067A,28,1,Form
